"","model","inference","replicate","height","ntaxa","r_mse","N_mse","N_true_sum","true positive","true negative","false negative","false positive","false positive rate","true positive rate","false negative rate","true negative rate","prop_error_geomean_lambda","prop_error_mean_lambda","prop_error_geomean_mu","prop_error_mean_mu","arithmetic_error_netdiv","criterion"
"9315",4,"true_div",5,75,39,0.000130478825963034,0.000961658231773792,0,0,76,0,0,0,NA,NA,1,1.2120070419229,1.22485814775084,1.2120070419229,1.22485814775084,0.00899432591003346,"N_half_and_bayes_factor"
"9316",4,"true_div",6,75,124,4.64866645791605e-06,0.00406504064698225,1,0,245,1,0,0,0,1,1,0.997512437454446,0.998137747211832,0.997512437454446,0.998137747211832,-0.000137465887673829,"N_over_half"
"9317",4,"true_div",6,75,124,4.64866645791605e-06,0.00406504064698225,1,0,245,1,0,0,0,1,1,0.997512437454446,0.998137747211832,0.997512437454446,0.998137747211832,-0.000137465887673829,"bayes_factor_10"
"9318",4,"true_div",6,75,124,4.64866645791605e-06,0.00406504064698225,1,0,245,1,0,0,0,1,1,0.997512437454446,0.998137747211832,0.997512437454446,0.998137747211832,-0.000137465887673829,"N_half_and_bayes_factor"
"9319",4,"true_div",7,75,172,5.74134496038937e-07,0.00292397660457605,1,0,341,1,0,0,0,1,1,0.999122221921263,0.999241444687265,0.999122221921263,0.999241444687265,-4.09718454331417e-05,"N_over_half"
"9320",4,"true_div",7,75,172,5.74134496038937e-07,0.00292397660457605,1,0,337,1,4,0.0117302052785924,0,1,0.988269794721408,0.999122221921263,0.999241444687265,0.999122221921263,0.999241444687265,-4.09718454331417e-05,"bayes_factor_10"
"9321",4,"true_div",7,75,172,5.74134496038937e-07,0.00292397660457605,1,0,341,1,0,0,0,1,1,0.999122221921263,0.999241444687265,0.999122221921263,0.999241444687265,-4.09718454331417e-05,"N_half_and_bayes_factor"
"9322",4,"true_div",8,75,1122,7.46985369891632e-05,0.00381806970868222,12,3,2230,9,0,0,0.25,0.75,1,1.00727410292315,1.01389848773224,1.00727410292315,1.01389848773224,-0.000738999906911908,"N_over_half"
"9323",4,"true_div",8,75,1122,7.46985369891632e-05,0.00381806970868222,12,3,2228,9,2,0.000896860986547085,0.25,0.75,0.999103139013453,1.00727410292315,1.01389848773224,1.00727410292315,1.01389848773224,-0.000738999906911908,"bayes_factor_10"
"9324",4,"true_div",8,75,1122,7.46985369891632e-05,0.00381806970868222,12,3,2230,9,0,0,0.25,0.75,1,1.00727410292315,1.01389848773224,1.00727410292315,1.01389848773224,-0.000738999906911908,"N_half_and_bayes_factor"
"9325",4,"true_div",9,75,40,2.65790027299263e-13,1.48682740631226e-18,0,0,78,0,0,0,NA,NA,1,1.00001288790192,1.00001288790193,1.00001288790192,1.00001288790193,5.155160772912e-07,"N_over_half"
"9326",4,"true_div",9,75,40,2.65790027299263e-13,1.48682740631226e-18,0,0,78,0,0,0,NA,NA,1,1.00001288790192,1.00001288790193,1.00001288790192,1.00001288790193,5.155160772912e-07,"bayes_factor_10"
"9327",4,"true_div",9,75,40,2.65790027299263e-13,1.48682740631226e-18,0,0,78,0,0,0,NA,NA,1,1.00001288790192,1.00001288790193,1.00001288790192,1.00001288790193,5.155160772912e-07,"N_half_and_bayes_factor"
"9328",4,"true_div",10,75,193,0.000112069736810791,0.00781249998583565,3,0,381,3,0,0,0,1,1,0.978619048657327,0.986381576624847,0.978619048657327,0.986381576624847,-0.00151248630598626,"N_over_half"
"9329",4,"true_div",10,75,193,0.000112069736810791,0.00781249998583565,3,0,381,3,0,0,0,1,1,0.978619048657327,0.986381576624847,0.978619048657327,0.986381576624847,-0.00151248630598626,"bayes_factor_10"
"9330",4,"true_div",10,75,193,0.000112069736810791,0.00781249998583565,3,0,381,3,0,0,0,1,1,0.978619048657327,0.986381576624847,0.978619048657327,0.986381576624847,-0.00151248630598626,"N_half_and_bayes_factor"
"9331",4,"true_div",11,75,31,0.00050074836808966,0.0192224630961446,1,1,58,0,1,0.0169491525423729,1,0,0.983050847457627,1.2870865171715,1.34597289572771,1.2870865171715,1.34597289572771,0.0111217243217073,"N_over_half"
"9332",4,"true_div",11,75,31,0.00050074836808966,0.0192224630961446,1,0,59,1,0,0,0,1,1,1.2870865171715,1.34597289572771,1.2870865171715,1.34597289572771,0.0111217243217073,"bayes_factor_10"
"9333",4,"true_div",11,75,31,0.00050074836808966,0.0192224630961446,1,0,59,1,0,0,0,1,1,1.2870865171715,1.34597289572771,1.2870865171715,1.34597289572771,0.0111217243217073,"N_half_and_bayes_factor"
"9334",4,"true_div",12,75,191,2.35117572671146e-19,3.85932730483185e-18,0,0,380,0,0,0,NA,NA,1,1.00000000701068,1.00000000701068,1.00000000701068,1.00000000701068,2.80427220333834e-10,"N_over_half"
"9335",4,"true_div",12,75,191,2.35117572671146e-19,3.85932730483185e-18,0,0,380,0,0,0,NA,NA,1,1.00000000701068,1.00000000701068,1.00000000701068,1.00000000701068,2.80427220333834e-10,"bayes_factor_10"
"9336",4,"true_div",12,75,191,2.35117572671146e-19,3.85932730483185e-18,0,0,380,0,0,0,NA,NA,1,1.00000000701068,1.00000000701068,1.00000000701068,1.00000000701068,2.80427220333834e-10,"N_half_and_bayes_factor"
"9337",4,"true_div",13,75,58,6.78480366792325e-06,0.00877192975962299,1,0,113,1,0,0,0,1,1,0.995380479832952,0.996402421543629,0.995380479832952,0.996402421543629,-0.000243957336590814,"N_over_half"
"9338",4,"true_div",13,75,58,6.78480366792325e-06,0.00877192975962299,1,0,113,1,0,0,0,1,1,0.995380479832952,0.996402421543629,0.995380479832952,0.996402421543629,-0.000243957336590814,"bayes_factor_10"
"9339",4,"true_div",13,75,58,6.78480366792325e-06,0.00877192975962299,1,0,113,1,0,0,0,1,1,0.995380479832952,0.996402421543629,0.995380479832952,0.996402421543629,-0.000243957336590814,"N_half_and_bayes_factor"
"9340",4,"true_div",14,75,23,6.68934850010059e-10,1.00841477677958e-17,0,0,44,0,0,0,NA,NA,1,1.00064659431078,1.00064659431082,1.00064659431078,1.00064659431082,2.58637724328226e-05,"N_over_half"
"9341",4,"true_div",14,75,23,6.68934850010059e-10,1.00841477677958e-17,0,0,44,0,0,0,NA,NA,1,1.00064659431078,1.00064659431082,1.00064659431078,1.00064659431082,2.58637724328226e-05,"bayes_factor_10"
"9342",4,"true_div",14,75,23,6.68934850010059e-10,1.00841477677958e-17,0,0,44,0,0,0,NA,NA,1,1.00064659431078,1.00064659431082,1.00064659431078,1.00064659431082,2.58637724328226e-05,"N_half_and_bayes_factor"
"9343",4,"true_div",15,75,47,1.00766185926095e-05,0.0108695652035932,1,0,91,1,0,0,0,1,1,0.993869944040224,0.995305276924204,0.993869944040224,0.995305276924204,-0.000330826580002192,"N_over_half"
"9344",4,"true_div",15,75,47,1.00766185926095e-05,0.0108695652035932,1,0,91,1,0,0,0,1,1,0.993869944040224,0.995305276924204,0.993869944040224,0.995305276924204,-0.000330826580002192,"bayes_factor_10"
"9345",4,"true_div",15,75,47,1.00766185926095e-05,0.0108695652035932,1,0,91,1,0,0,0,1,1,0.993869944040224,0.995305276924204,0.993869944040224,0.995305276924204,-0.000330826580002192,"N_half_and_bayes_factor"
"9346",4,"true_div",16,75,50,5.46540719646029e-06,1.52809883918401e-05,0,0,98,0,0,0,NA,NA,1,1.03638649948475,1.0373376717261,1.03638649948475,1.0373376717261,0.00149350686904414,"N_over_half"
"9347",4,"true_div",16,75,50,5.46540719646029e-06,1.52809883918401e-05,0,0,95,0,3,0.0306122448979592,NA,NA,0.969387755102041,1.03638649948475,1.0373376717261,1.03638649948475,1.0373376717261,0.00149350686904414,"bayes_factor_10"
"9348",4,"true_div",16,75,50,5.46540719646029e-06,1.52809883918401e-05,0,0,98,0,0,0,NA,NA,1,1.03638649948475,1.0373376717261,1.03638649948475,1.0373376717261,0.00149350686904414,"N_half_and_bayes_factor"
"9349",4,"true_div",17,75,92,4.56745685871978e-05,0.0274725273865282,3,0,180,2,0,0,0,1,1,0.979064370790252,0.984498486131671,0.979064370790252,0.984498486131671,-0.0012009971189763,"N_over_half"
"9350",4,"true_div",17,75,92,4.56745685871978e-05,0.0274725273865282,3,0,180,2,0,0,0,1,1,0.979064370790252,0.984498486131671,0.979064370790252,0.984498486131671,-0.0012009971189763,"bayes_factor_10"
"9351",4,"true_div",17,75,92,4.56745685871978e-05,0.0274725273865282,3,0,180,2,0,0,0,1,1,0.979064370790252,0.984498486131671,0.979064370790252,0.984498486131671,-0.0012009971189763,"N_half_and_bayes_factor"
"9352",4,"true_div",18,75,154,1.18598387057065e-05,0.00653594769396887,2,0,304,2,0,0,0,1,1,0.993455072791251,0.994983094004501,0.993455072791251,0.994983094004501,-0.000357030996411942,"N_over_half"
"9353",4,"true_div",18,75,154,1.18598387057065e-05,0.00653594769396887,2,0,304,2,0,0,0,1,1,0.993455072791251,0.994983094004501,0.993455072791251,0.994983094004501,-0.000357030996411942,"bayes_factor_10"
"9354",4,"true_div",18,75,154,1.18598387057065e-05,0.00653594769396887,2,0,304,2,0,0,0,1,1,0.993455072791251,0.994983094004501,0.993455072791251,0.994983094004501,-0.000357030996411942,"N_half_and_bayes_factor"
"9355",4,"true_div",19,75,141,9.95960413108786e-05,0.0039512757021379,1,0,279,1,0,0,0,1,1,1.13484055325536,1.15025978936098,1.13484055325536,1.15025978936098,0.00595555614841329,"N_over_half"
"9356",4,"true_div",19,75,141,9.95960413108786e-05,0.0039512757021379,1,0,277,1,2,0.00716845878136201,0,1,0.992831541218638,1.13484055325536,1.15025978936098,1.13484055325536,1.15025978936098,0.00595555614841329,"bayes_factor_10"
"9357",4,"true_div",19,75,141,9.95960413108786e-05,0.0039512757021379,1,0,279,1,0,0,0,1,1,1.13484055325536,1.15025978936098,1.13484055325536,1.15025978936098,0.00595555614841329,"N_half_and_bayes_factor"
"9358",4,"true_div",20,75,24,2.55221225720053e-13,2.30522436976885e-18,0,0,46,0,0,0,NA,NA,1,1.00001262985188,1.00001262985188,1.00001262985188,1.00001262985188,5.0519407534937e-07,"N_over_half"
"9359",4,"true_div",20,75,24,2.55221225720053e-13,2.30522436976885e-18,0,0,46,0,0,0,NA,NA,1,1.00001262985188,1.00001262985188,1.00001262985188,1.00001262985188,5.0519407534937e-07,"bayes_factor_10"
"9360",4,"true_div",20,75,24,2.55221225720053e-13,2.30522436976885e-18,0,0,46,0,0,0,NA,NA,1,1.00001262985188,1.00001262985188,1.00001262985188,1.00001262985188,5.0519407534937e-07,"N_half_and_bayes_factor"
"9361",4,"true_div",21,75,108,3.16964107406996e-09,1.03657553683799e-17,0,0,214,0,0,0,NA,NA,1,1.00140748913149,1.0014074891315,1.00140748913149,1.0014074891315,5.62995652599064e-05,"N_over_half"
"9362",4,"true_div",21,75,108,3.16964107406996e-09,1.03657553683799e-17,0,0,213,0,1,0.00467289719626168,NA,NA,0.995327102803738,1.00140748913149,1.0014074891315,1.00140748913149,1.0014074891315,5.62995652599064e-05,"bayes_factor_10"
"9363",4,"true_div",21,75,108,3.16964107406996e-09,1.03657553683799e-17,0,0,214,0,0,0,NA,NA,1,1.00140748913149,1.0014074891315,1.00140748913149,1.0014074891315,5.62995652599064e-05,"N_half_and_bayes_factor"
"9364",4,"true_div",22,75,198,1.50962940854007e-06,0.0025380710622908,1,0,393,1,0,0,0,1,1,0.998792474448955,0.9990386583579,0.998792474448955,0.9990386583579,-6.18993398591609e-05,"N_over_half"
"9365",4,"true_div",22,75,198,1.50962940854007e-06,0.0025380710622908,1,0,393,1,0,0,0,1,1,0.998792474448955,0.9990386583579,0.998792474448955,0.9990386583579,-6.18993398591609e-05,"bayes_factor_10"
"9366",4,"true_div",22,75,198,1.50962940854007e-06,0.0025380710622908,1,0,393,1,0,0,0,1,1,0.998792474448955,0.9990386583579,0.998792474448955,0.9990386583579,-6.18993398591609e-05,"N_half_and_bayes_factor"
"9367",4,"true_div",23,75,176,1.29132587030438e-19,1.31920253439001e-18,0,0,350,0,0,0,NA,NA,1,1.00000000550285,1.00000000550285,1.00000000550285,1.00000000550285,2.20114069748867e-10,"N_over_half"
"9368",4,"true_div",23,75,176,1.29132587030438e-19,1.31920253439001e-18,0,0,350,0,0,0,NA,NA,1,1.00000000550285,1.00000000550285,1.00000000550285,1.00000000550285,2.20114069748867e-10,"bayes_factor_10"
"9369",4,"true_div",23,75,176,1.29132587030438e-19,1.31920253439001e-18,0,0,350,0,0,0,NA,NA,1,1.00000000550285,1.00000000550285,1.00000000550285,1.00000000550285,2.20114069748867e-10,"N_half_and_bayes_factor"
"9370",4,"true_div",24,75,6,2.21031391501639e-10,1.04945532198414e-16,0,0,10,0,0,0,NA,NA,1,1.00037167677806,1.00037167677855,1.00037167677806,1.00037167677855,1.48670711420398e-05,"N_over_half"
"9371",4,"true_div",24,75,6,2.21031391501639e-10,1.04945532198414e-16,0,0,10,0,0,0,NA,NA,1,1.00037167677806,1.00037167677855,1.00037167677806,1.00037167677855,1.48670711420398e-05,"bayes_factor_10"
"9372",4,"true_div",24,75,6,2.21031391501639e-10,1.04945532198414e-16,0,0,10,0,0,0,NA,NA,1,1.00037167677806,1.00037167677855,1.00037167677806,1.00037167677855,1.48670711420398e-05,"N_half_and_bayes_factor"
"9373",4,"true_div",25,75,31,3.19527915626838e-10,5.65060152312757e-18,0,0,60,0,0,0,NA,NA,1,1.00044688339704,1.00044688339713,1.00044688339704,1.00044688339713,1.78753358853263e-05,"N_over_half"
"9374",4,"true_div",25,75,31,3.19527915626838e-10,5.65060152312757e-18,0,0,60,0,0,0,NA,NA,1,1.00044688339704,1.00044688339713,1.00044688339704,1.00044688339713,1.78753358853263e-05,"bayes_factor_10"
"9375",4,"true_div",25,75,31,3.19527915626838e-10,5.65060152312757e-18,0,0,60,0,0,0,NA,NA,1,1.00044688339704,1.00044688339713,1.00044688339704,1.00044688339713,1.78753358853263e-05,"N_half_and_bayes_factor"
"9376",4,"true_div",26,75,100,4.88814203750717e-05,0.00505050502565268,1,0,197,1,0,0,0,1,1,0.978225648742162,0.983932730565571,0.978225648742162,0.983932730565571,-0.0012568679277729,"N_over_half"
"9377",4,"true_div",26,75,100,4.88814203750717e-05,0.00505050502565268,1,0,197,1,0,0,0,1,1,0.978225648742162,0.983932730565571,0.978225648742162,0.983932730565571,-0.0012568679277729,"bayes_factor_10"
"9378",4,"true_div",26,75,100,4.88814203750717e-05,0.00505050502565268,1,0,197,1,0,0,0,1,1,0.978225648742162,0.983932730565571,0.978225648742162,0.983932730565571,-0.0012568679277729,"N_half_and_bayes_factor"
"9379",4,"true_div",27,75,40,1.46722218452745e-06,1.31245619552897e-05,0,0,78,0,0,0,NA,NA,1,1.02156529005862,1.02177928572457,1.02156529005862,1.02177928572457,0.000871171428982762,"N_over_half"
"9380",4,"true_div",27,75,40,1.46722218452745e-06,1.31245619552897e-05,0,0,75,0,3,0.0384615384615385,NA,NA,0.961538461538462,1.02156529005862,1.02177928572457,1.02156529005862,1.02177928572457,0.000871171428982762,"bayes_factor_10"
"9381",4,"true_div",27,75,40,1.46722218452745e-06,1.31245619552897e-05,0,0,78,0,0,0,NA,NA,1,1.02156529005862,1.02177928572457,1.02156529005862,1.02177928572457,0.000871171428982762,"N_half_and_bayes_factor"
"9382",4,"true_div",28,75,770,4.82050784289072e-05,0.00255173680075735,5,1,1533,4,0,0,0.2,0.8,1,1.00379952253893,1.00807266261038,1.00379952253893,1.00807266261038,-0.000189082736206421,"N_over_half"
"9383",4,"true_div",28,75,770,4.82050784289072e-05,0.00255173680075735,5,1,1533,4,0,0,0.2,0.8,1,1.00379952253893,1.00807266261038,1.00379952253893,1.00807266261038,-0.000189082736206421,"bayes_factor_10"
"9384",4,"true_div",28,75,770,4.82050784289072e-05,0.00255173680075735,5,1,1533,4,0,0,0.2,0.8,1,1.00379952253893,1.00807266261038,1.00379952253893,1.00807266261038,-0.000189082736206421,"N_half_and_bayes_factor"
"9385",4,"true_div",29,75,65,0.000426719307522354,0.00148129341337091,0,0,128,0,0,0,NA,NA,1,1.39312673794716,1.42519667909993,1.39312673794716,1.42519667909993,0.0170078671639972,"N_over_half"
"9386",4,"true_div",29,75,65,0.000426719307522354,0.00148129341337091,0,0,128,0,0,0,NA,NA,1,1.39312673794716,1.42519667909993,1.39312673794716,1.42519667909993,0.0170078671639972,"bayes_factor_10"
"9387",4,"true_div",29,75,65,0.000426719307522354,0.00148129341337091,0,0,128,0,0,0,NA,NA,1,1.39312673794716,1.42519667909993,1.39312673794716,1.42519667909993,0.0170078671639972,"N_half_and_bayes_factor"
"9388",4,"true_div",30,75,61,0.000106653752567609,0.00833333064570059,1,0,119,1,0,0,0,1,1,0.954758715248169,0.966578719168963,0.954758715248169,0.966578719168963,-0.00267021320325203,"N_over_half"
"9389",4,"true_div",30,75,61,0.000106653752567609,0.00833333064570059,1,0,119,1,0,0,0,1,1,0.954758715248169,0.966578719168963,0.954758715248169,0.966578719168963,-0.00267021320325203,"bayes_factor_10"
"9390",4,"true_div",30,75,61,0.000106653752567609,0.00833333064570059,1,0,119,1,0,0,0,1,1,0.954758715248169,0.966578719168963,0.954758715248169,0.966578719168963,-0.00267021320325203,"N_half_and_bayes_factor"
"9391",4,"true_div",31,75,348,0.000303240718082663,0.00403551035551077,4,1,690,3,0,0,0.25,0.75,1,0.971343379563495,0.990811212700508,0.971343379563495,0.990811212700508,-0.00314024799009696,"N_over_half"
"9392",4,"true_div",31,75,348,0.000303240718082663,0.00403551035551077,4,2,690,2,0,0,0.5,0.5,1,0.971343379563495,0.990811212700508,0.971343379563495,0.990811212700508,-0.00314024799009696,"bayes_factor_10"
"9393",4,"true_div",31,75,348,0.000303240718082663,0.00403551035551077,4,1,690,3,0,0,0.25,0.75,1,0.971343379563495,0.990811212700508,0.971343379563495,0.990811212700508,-0.00314024799009696,"N_half_and_bayes_factor"
"9394",4,"true_div",32,75,73,2.35436321878475e-13,9.5166820782546e-18,0,0,144,0,0,0,NA,NA,1,1.00001213042894,1.00001213042894,1.00001213042894,1.00001213042894,4.85217157575787e-07,"N_over_half"
"9395",4,"true_div",32,75,73,2.35436321878475e-13,9.5166820782546e-18,0,0,144,0,0,0,NA,NA,1,1.00001213042894,1.00001213042894,1.00001213042894,1.00001213042894,4.85217157575787e-07,"bayes_factor_10"
"9396",4,"true_div",32,75,73,2.35436321878475e-13,9.5166820782546e-18,0,0,144,0,0,0,NA,NA,1,1.00001213042894,1.00001213042894,1.00001213042894,1.00001213042894,4.85217157575787e-07,"N_half_and_bayes_factor"
"9397",4,"true_div",33,75,219,2.98415665860755e-05,0.00458715595736981,2,0,434,2,0,0,0,1,1,0.993982077945449,0.996053142600948,0.99398207794545,0.996053142600948,-0.000411931493807563,"N_over_half"
"9398",4,"true_div",33,75,219,2.98415665860755e-05,0.00458715595736981,2,0,432,2,2,0.00460829493087558,0,1,0.995391705069124,0.993982077945449,0.996053142600948,0.99398207794545,0.996053142600948,-0.000411931493807563,"bayes_factor_10"
"9399",4,"true_div",33,75,219,2.98415665860755e-05,0.00458715595736981,2,0,434,2,0,0,0,1,1,0.993982077945449,0.996053142600948,0.99398207794545,0.996053142600948,-0.000411931493807563,"N_half_and_bayes_factor"
"9400",4,"true_div",34,75,54,0.000214814665579052,0.00101493267031544,0,0,106,0,0,0,NA,NA,1,1.24452345892863,1.26808457787888,1.24452345892863,1.26808457787888,0.0107233831151551,"N_over_half"
"9401",4,"true_div",34,75,54,0.000214814665579052,0.00101493267031544,0,0,106,0,0,0,NA,NA,1,1.24452345892863,1.26808457787888,1.24452345892863,1.26808457787888,0.0107233831151551,"bayes_factor_10"
"9402",4,"true_div",34,75,54,0.000214814665579052,0.00101493267031544,0,0,106,0,0,0,NA,NA,1,1.24452345892863,1.26808457787888,1.24452345892863,1.26808457787888,0.0107233831151551,"N_half_and_bayes_factor"
"9403",4,"true_div",35,75,92,5.78888615346605e-05,0.00549450546089607,1,0,181,1,0,0,0,1,1,0.974362407455046,0.981135438598174,0.974362407455046,0.981135438598174,-0.00148676034219887,"N_over_half"
"9404",4,"true_div",35,75,92,5.78888615346605e-05,0.00549450546089607,1,0,181,1,0,0,0,1,1,0.974362407455046,0.981135438598174,0.974362407455046,0.981135438598174,-0.00148676034219887,"bayes_factor_10"
"9405",4,"true_div",35,75,92,5.78888615346605e-05,0.00549450546089607,1,0,181,1,0,0,0,1,1,0.974362407455046,0.981135438598174,0.974362407455046,0.981135438598174,-0.00148676034219887,"N_half_and_bayes_factor"
"9406",4,"true_div",36,75,20,0.00181716364900586,0.0263157885090037,1,0,37,1,0,0,0,1,1,0.729129829561839,0.807793957488763,0.729129829561839,0.807793957488763,-0.0229205849233464,"N_over_half"
"9407",4,"true_div",36,75,20,0.00181716364900586,0.0263157885090037,1,0,37,1,0,0,0,1,1,0.729129829561839,0.807793957488763,0.729129829561839,0.807793957488763,-0.0229205849233464,"bayes_factor_10"
"9408",4,"true_div",36,75,20,0.00181716364900586,0.0263157885090037,1,0,37,1,0,0,0,1,1,0.729129829561839,0.807793957488763,0.729129829561839,0.807793957488763,-0.0229205849233464,"N_half_and_bayes_factor"
"9409",4,"true_div",37,75,118,5.11938596671191e-15,3.39908108124401e-18,0,0,234,0,0,0,NA,NA,1,1.00000178870574,1.00000178870574,1.00000178870574,1.00000178870574,7.15482295089684e-08,"N_over_half"
"9410",4,"true_div",37,75,118,5.11938596671191e-15,3.39908108124401e-18,0,0,234,0,0,0,NA,NA,1,1.00000178870574,1.00000178870574,1.00000178870574,1.00000178870574,7.15482295089684e-08,"bayes_factor_10"
"9411",4,"true_div",37,75,118,5.11938596671191e-15,3.39908108124401e-18,0,0,234,0,0,0,NA,NA,1,1.00000178870574,1.00000178870574,1.00000178870574,1.00000178870574,7.15482295089684e-08,"N_half_and_bayes_factor"
"9412",4,"true_div",38,75,102,0.000361839157418164,0.00282208643297941,0,0,202,0,0,0,NA,NA,1,1.27157441248848,1.31402865495416,1.27157441248848,1.31402865495416,0.0125611461981664,"N_over_half"
"9413",4,"true_div",38,75,102,0.000361839157418164,0.00282208643297941,0,0,202,0,0,0,NA,NA,1,1.27157441248848,1.31402865495416,1.27157441248848,1.31402865495416,0.0125611461981664,"bayes_factor_10"
"9414",4,"true_div",38,75,102,0.000361839157418164,0.00282208643297941,0,0,202,0,0,0,NA,NA,1,1.27157441248848,1.31402865495416,1.27157441248848,1.31402865495416,0.0125611461981664,"N_half_and_bayes_factor"
"9415",4,"true_div",39,75,98,1.22180664201096e-07,7.70906196913982e-07,0,0,194,0,0,0,NA,NA,1,1.00359568715666,1.00362679821319,1.00359568715666,1.00362679821319,0.00014507192852772,"N_over_half"
"9416",4,"true_div",39,75,98,1.22180664201096e-07,7.70906196913982e-07,0,0,191,0,3,0.0154639175257732,NA,NA,0.984536082474227,1.00359568715666,1.00362679821319,1.00359568715666,1.00362679821319,0.00014507192852772,"bayes_factor_10"
"9417",4,"true_div",39,75,98,1.22180664201096e-07,7.70906196913982e-07,0,0,194,0,0,0,NA,NA,1,1.00359568715666,1.00362679821319,1.00359568715666,1.00362679821319,0.00014507192852772,"N_half_and_bayes_factor"
"9418",4,"true_div",40,75,33,2.8501232500081e-14,4.07288309657027e-18,0,0,64,0,0,0,NA,NA,1,1.00000422057048,1.00000422057048,1.00000422057048,1.00000422057048,1.68822819160723e-07,"N_over_half"
"9419",4,"true_div",40,75,33,2.8501232500081e-14,4.07288309657027e-18,0,0,64,0,0,0,NA,NA,1,1.00000422057048,1.00000422057048,1.00000422057048,1.00000422057048,1.68822819160723e-07,"bayes_factor_10"
"9420",4,"true_div",40,75,33,2.8501232500081e-14,4.07288309657027e-18,0,0,64,0,0,0,NA,NA,1,1.00000422057048,1.00000422057048,1.00000422057048,1.00000422057048,1.68822819160723e-07,"N_half_and_bayes_factor"
"9421",4,"true_div",41,75,430,0.000113641062411062,0.00346720081641058,4,1,853,3,1,0.00117096018735363,0.25,0.75,0.998829039812646,1.04403898769745,1.0608323305908,1.04403898769745,1.0608323305908,0.00115913266528207,"N_over_half"
"9422",4,"true_div",41,75,430,0.000113641062411062,0.00346720081641058,4,1,854,3,0,0,0.25,0.75,1,1.04403898769745,1.0608323305908,1.04403898769745,1.0608323305908,0.00115913266528207,"bayes_factor_10"
"9423",4,"true_div",41,75,430,0.000113641062411062,0.00346720081641058,4,1,854,3,0,0,0.25,0.75,1,1.04403898769745,1.0608323305908,1.04403898769745,1.0608323305908,0.00115913266528207,"N_half_and_bayes_factor"
"9424",4,"true_div",42,75,233,0.00026669112993873,0.00306404547109644,2,0,462,2,0,0,0,1,1,0.99510623577204,1.01314469144096,0.99510623577204,1.01314469144096,-0.00251554586630244,"N_over_half"
"9425",4,"true_div",42,75,233,0.00026669112993873,0.00306404547109644,2,2,456,0,6,0.012987012987013,1,0,0.987012987012987,0.99510623577204,1.01314469144096,0.99510623577204,1.01314469144096,-0.00251554586630244,"bayes_factor_10"
"9426",4,"true_div",42,75,233,0.00026669112993873,0.00306404547109644,2,0,462,2,0,0,0,1,1,0.99510623577204,1.01314469144096,0.99510623577204,1.01314469144096,-0.00251554586630244,"N_half_and_bayes_factor"
"9427",4,"true_div",43,75,147,0.000183072664486607,0.00684931505150089,2,0,290,2,0,0,0,1,1,0.966334403316779,0.978629782196701,0.966334403316779,0.978629782196701,-0.00242038855047653,"N_over_half"
"9428",4,"true_div",43,75,147,0.000183072664486607,0.00684931505150089,2,0,287,2,3,0.0103448275862069,0,1,0.989655172413793,0.966334403316779,0.978629782196701,0.966334403316779,0.978629782196701,-0.00242038855047653,"bayes_factor_10"
"9429",4,"true_div",43,75,147,0.000183072664486607,0.00684931505150089,2,0,290,2,0,0,0,1,1,0.966334403316779,0.978629782196701,0.966334403316779,0.978629782196701,-0.00242038855047653,"N_half_and_bayes_factor"
"9430",4,"true_div",44,75,156,0.000419765138110864,0.0021667819629602,0,0,309,0,1,0.0032258064516129,NA,NA,0.996774193548387,1.27315243786815,1.32233660772407,1.27315243786815,1.32233660772407,0.012893464308963,"N_over_half"
"9431",4,"true_div",44,75,156,0.000419765138110864,0.0021667819629602,0,0,308,0,2,0.00645161290322581,NA,NA,0.993548387096774,1.27315243786815,1.32233660772407,1.27315243786815,1.32233660772407,0.012893464308963,"bayes_factor_10"
"9432",4,"true_div",44,75,156,0.000419765138110864,0.0021667819629602,0,0,309,0,1,0.0032258064516129,NA,NA,0.996774193548387,1.27315243786815,1.32233660772407,1.27315243786815,1.32233660772407,0.012893464308963,"N_half_and_bayes_factor"
"9433",4,"true_div",45,75,147,1.91999468823245e-20,5.49003937945888e-19,0,0,292,0,0,0,NA,NA,1,1.00000000231321,1.00000000231321,1.00000000231321,1.00000000231321,9.25284110176199e-11,"N_over_half"
"9434",4,"true_div",45,75,147,1.91999468823245e-20,5.49003937945888e-19,0,0,292,0,0,0,NA,NA,1,1.00000000231321,1.00000000231321,1.00000000231321,1.00000000231321,9.25284110176199e-11,"bayes_factor_10"
"9435",4,"true_div",45,75,147,1.91999468823245e-20,5.49003937945888e-19,0,0,292,0,0,0,NA,NA,1,1.00000000231321,1.00000000231321,1.00000000231321,1.00000000231321,9.25284110176199e-11,"N_half_and_bayes_factor"
"9436",4,"true_div",46,75,167,0.000126152272290824,0.00301204819179663,1,0,331,1,0,0,0,1,1,0.977668646038202,0.986156591629712,0.977668646038202,0.986156591629712,-0.0016235334363982,"N_over_half"
"9437",4,"true_div",46,75,167,0.000126152272290824,0.00301204819179663,1,0,329,1,2,0.00604229607250755,0,1,0.993957703927492,0.977668646038202,0.986156591629712,0.977668646038202,0.986156591629712,-0.0016235334363982,"bayes_factor_10"
"9438",4,"true_div",46,75,167,0.000126152272290824,0.00301204819179663,1,0,331,1,0,0,0,1,1,0.977668646038202,0.986156591629712,0.977668646038202,0.986156591629712,-0.0016235334363982,"N_half_and_bayes_factor"
